vendor_id,vendor_name,location,rating,lead_time_days
1319,Vendor_1319,Nagpur,4.33,8
1320,Vendor_1320,Delhi,4.76,7
1321,Vendor_1321,Pune,3.93,9
1322,Vendor_1322,Mumbai,3.74,12
1323,Vendor_1323,Chennai,4.79,13
1324,Vendor_1324,Chennai,4.52,7
1325,Vendor_1325,Hyderabad,4.27,15
1326,Vendor_1326,Mumbai,4.21,5
1327,Vendor_1327,Delhi,4.4,3
1328,Vendor_1328,Chennai,3.88,15
1329,Vendor_1329,Bangalore,4.57,14
1330,Vendor_1330,Bangalore,4.14,9
1331,Vendor_1331,Kolkata,4.19,6
1332,Vendor_1332,Ahmedabad,3.95,11
1333,Vendor_1333,Nagpur,4.1,4
1334,Vendor_1334,Mumbai,4.27,13
1335,Vendor_1335,Kolkata,4.34,12
1336,Vendor_1336,Nagpur,3.92,13
1337,Vendor_1337,Pune,4.22,8
1338,Vendor_1338,Bangalore,4.46,7
1339,Vendor_1339,Bangalore,4.48,13
1340,Vendor_1340,Bangalore,3.78,11
1341,Vendor_1341,Chennai,4.85,15
1342,Vendor_1342,Nagpur,4.11,8
1343,Vendor_1343,Delhi,4.58,13
1344,Vendor_1344,Ahmedabad,5.0,7
1345,Vendor_1345,Hyderabad,4.11,14
1346,Vendor_1346,Mumbai,4.37,12
1347,Vendor_1347,Chennai,4.01,14
1348,Vendor_1348,Chennai,4.53,13
1349,Vendor_1349,Ahmedabad,4.86,13
1350,Vendor_1350,Kolkata,4.26,5
1351,Vendor_1351,Surat,3.77,4
1352,Vendor_1352,Ahmedabad,3.69,7
1353,Vendor_1353,Surat,4.64,5
1354,Vendor_1354,Kolkata,4.48,6
1355,Vendor_1355,Kolkata,3.83,7
1356,Vendor_1356,Hyderabad,4.68,8
1357,Vendor_1357,Kolkata,3.89,7
1358,Vendor_1358,Ahmedabad,4.78,10
1359,Vendor_1359,Mumbai,4.8,12
1360,Vendor_1360,Nagpur,4.92,4
1361,Vendor_1361,Ahmedabad,4.83,11
1362,Vendor_1362,Pune,4.8,9
1363,Vendor_1363,Surat,3.95,3
1364,Vendor_1364,Delhi,3.71,6
1365,Vendor_1365,Kolkata,4.11,12
1366,Vendor_1366,Ahmedabad,3.71,14
1367,Vendor_1367,Delhi,4.67,10
1368,Vendor_1368,Kolkata,4.45,5
1369,Vendor_1369,Kolkata,4.45,3
1370,Vendor_1370,Ahmedabad,3.91,15
1371,Vendor_1371,Delhi,4.36,5
1372,Vendor_1372,Ahmedabad,4.68,15
1373,Vendor_1373,Pune,3.69,9
1374,Vendor_1374,Hyderabad,4.11,10
1375,Vendor_1375,Hyderabad,3.51,11
1376,Vendor_1376,Chennai,4.6,3
1377,Vendor_1377,Kolkata,4.64,11
1378,Vendor_1378,Chennai,3.53,3
1379,Vendor_1379,Chennai,3.84,8
1380,Vendor_1380,Bangalore,3.69,9
1381,Vendor_1381,Surat,4.38,5
1382,Vendor_1382,Pune,4.74,7
1383,Vendor_1383,Bangalore,4.18,11
1384,Vendor_1384,Nagpur,4.29,9
1385,Vendor_1385,Delhi,4.01,10
1386,Vendor_1386,Kolkata,4.63,5
1387,Vendor_1387,Hyderabad,3.53,6
1388,Vendor_1388,Delhi,3.82,3
1389,Vendor_1389,Nagpur,4.26,4
1390,Vendor_1390,Kolkata,4.57,15
1391,Vendor_1391,Mumbai,4.06,13
1392,Vendor_1392,Bangalore,4.66,12
1393,Vendor_1393,Mumbai,4.39,3
1394,Vendor_1394,Pune,4.48,3
1395,Vendor_1395,Mumbai,4.53,9
1396,Vendor_1396,Ahmedabad,4.07,11
1397,Vendor_1397,Bangalore,4.21,5
1398,Vendor_1398,Chennai,4.54,13
1399,Vendor_1399,Mumbai,3.95,13
1400,Vendor_1400,Pune,4.49,7
1401,Vendor_1401,Nagpur,4.41,5
1402,Vendor_1402,Hyderabad,4.75,4
1403,Vendor_1403,Surat,4.58,4
1404,Vendor_1404,Bangalore,3.67,4
1405,Vendor_1405,Ahmedabad,3.8,6
1406,Vendor_1406,Bangalore,4.75,6
1407,Vendor_1407,Kolkata,4.56,7
1408,Vendor_1408,Delhi,3.56,10
1409,Vendor_1409,Chennai,4.53,10
1410,Vendor_1410,Kolkata,3.85,3
1411,Vendor_1411,Pune,4.86,12
1412,Vendor_1412,Ahmedabad,3.72,4
1413,Vendor_1413,Surat,3.61,14
1414,Vendor_1414,Pune,4.86,13
1415,Vendor_1415,Chennai,4.19,7
1416,Vendor_1416,Bangalore,4.2,4
1417,Vendor_1417,Delhi,4.81,7
1418,Vendor_1418,Kolkata,4.7,8
1419,Vendor_1419,Hyderabad,4.61,4
1420,Vendor_1420,Mumbai,3.51,5
1421,Vendor_1421,Delhi,3.99,10
1422,Vendor_1422,Nagpur,3.9,14
1423,Vendor_1423,Pune,4.06,8
1424,Vendor_1424,Delhi,3.67,9
1425,Vendor_1425,Ahmedabad,3.91,9
1426,Vendor_1426,Ahmedabad,4.7,13
1427,Vendor_1427,Delhi,3.67,14
1428,Vendor_1428,Mumbai,4.97,5
1429,Vendor_1429,Pune,4.12,12
1430,Vendor_1430,Ahmedabad,4.7,13
1431,Vendor_1431,Ahmedabad,3.77,9
1432,Vendor_1432,Kolkata,4.42,13
1433,Vendor_1433,Delhi,4.22,10
1434,Vendor_1434,Pune,4.83,10
1435,Vendor_1435,Mumbai,3.6,13
1436,Vendor_1436,Kolkata,3.52,13
1437,Vendor_1437,Surat,4.65,12
1438,Vendor_1438,Nagpur,3.84,13
1439,Vendor_1439,Kolkata,4.28,14
1440,Vendor_1440,Nagpur,3.64,13
1441,Vendor_1441,Chennai,4.22,13
1442,Vendor_1442,Hyderabad,3.72,11
1443,Vendor_1443,Nagpur,3.58,13
1444,Vendor_1444,Delhi,4.26,10
1445,Vendor_1445,Ahmedabad,4.8,4
1446,Vendor_1446,Ahmedabad,3.98,8
1447,Vendor_1447,Bangalore,3.58,6
1448,Vendor_1448,Surat,4.46,9
1449,Vendor_1449,Chennai,3.62,10
1450,Vendor_1450,Nagpur,4.17,10
1451,Vendor_1451,Ahmedabad,3.97,10
1452,Vendor_1452,Mumbai,3.65,9
1453,Vendor_1453,Mumbai,4.34,3
1454,Vendor_1454,Pune,4.69,12
1455,Vendor_1455,Bangalore,4.84,11
1456,Vendor_1456,Chennai,4.48,10
1457,Vendor_1457,Kolkata,4.05,3
1458,Vendor_1458,Chennai,4.77,8
1459,Vendor_1459,Surat,4.65,12
1460,Vendor_1460,Ahmedabad,4.57,8
1461,Vendor_1461,Ahmedabad,3.67,15
1462,Vendor_1462,Chennai,3.5,8
1463,Vendor_1463,Bangalore,4.32,8
1464,Vendor_1464,Pune,3.57,5
1465,Vendor_1465,Ahmedabad,3.71,14
1466,Vendor_1466,Hyderabad,3.66,12
1467,Vendor_1467,Chennai,3.78,9
1468,Vendor_1468,Chennai,4.19,15
1469,Vendor_1469,Chennai,4.58,4
1470,Vendor_1470,Hyderabad,3.57,13
1471,Vendor_1471,Nagpur,3.68,10
1472,Vendor_1472,Ahmedabad,4.49,11
1473,Vendor_1473,Delhi,4.95,3
1474,Vendor_1474,Surat,4.6,11
1475,Vendor_1475,Hyderabad,4.76,10
1476,Vendor_1476,Surat,4.67,5
1477,Vendor_1477,Nagpur,3.76,5
1478,Vendor_1478,Pune,4.08,12
1479,Vendor_1479,Nagpur,4.82,11
1480,Vendor_1480,Hyderabad,4.13,12
1481,Vendor_1481,Chennai,3.91,8
1482,Vendor_1482,Bangalore,4.18,5
1483,Vendor_1483,Delhi,4.12,14
1484,Vendor_1484,Surat,3.95,14
1485,Vendor_1485,Surat,4.79,14
1486,Vendor_1486,Surat,4.45,6
1487,Vendor_1487,Chennai,4.44,7
1488,Vendor_1488,Kolkata,4.88,5
1489,Vendor_1489,Delhi,4.26,14
1490,Vendor_1490,Kolkata,4.57,15
1491,Vendor_1491,Kolkata,4.34,12
1492,Vendor_1492,Nagpur,4.91,14
1493,Vendor_1493,Hyderabad,4.51,11
1494,Vendor_1494,Bangalore,4.82,9
1495,Vendor_1495,Mumbai,4.28,3
1496,Vendor_1496,Hyderabad,3.72,13
1497,Vendor_1497,Mumbai,3.8,15
1498,Vendor_1498,Delhi,4.98,13
1499,Vendor_1499,Bangalore,3.72,3
1500,Vendor_1500,Bangalore,3.81,11
1501,Vendor_1501,Mumbai,4.04,10
1502,Vendor_1502,Pune,4.42,13
1503,Vendor_1503,Surat,4.8,14
1504,Vendor_1504,Surat,4.08,11
1505,Vendor_1505,Bangalore,4.54,3
1506,Vendor_1506,Hyderabad,4.08,15
1507,Vendor_1507,Kolkata,4.95,3
1508,Vendor_1508,Mumbai,4.62,6
1509,Vendor_1509,Nagpur,4.8,10
1510,Vendor_1510,Chennai,4.87,14
1511,Vendor_1511,Kolkata,4.63,11
1512,Vendor_1512,Nagpur,3.79,14
1513,Vendor_1513,Chennai,3.94,5
1514,Vendor_1514,Pune,3.78,5
1515,Vendor_1515,Surat,3.68,3
1516,Vendor_1516,Hyderabad,3.92,7
1517,Vendor_1517,Delhi,3.74,7
1518,Vendor_1518,Mumbai,4.0,14
1519,Vendor_1519,Delhi,3.56,8
1520,Vendor_1520,Nagpur,3.58,13
1521,Vendor_1521,Nagpur,4.76,7
1522,Vendor_1522,Ahmedabad,4.68,11
1523,Vendor_1523,Kolkata,3.61,14
1524,Vendor_1524,Kolkata,4.29,5
1525,Vendor_1525,Surat,3.6,11
1526,Vendor_1526,Delhi,4.12,11
1527,Vendor_1527,Hyderabad,3.64,6
1528,Vendor_1528,Chennai,4.5,8
1529,Vendor_1529,Kolkata,3.94,15
1530,Vendor_1530,Nagpur,4.3,11
1531,Vendor_1531,Mumbai,3.67,8
1532,Vendor_1532,Ahmedabad,3.86,13
1533,Vendor_1533,Nagpur,4.88,6
1534,Vendor_1534,Mumbai,4.52,8
1535,Vendor_1535,Hyderabad,4.87,4
1536,Vendor_1536,Hyderabad,3.88,14
1537,Vendor_1537,Bangalore,3.54,11
1538,Vendor_1538,Kolkata,4.27,11
1539,Vendor_1539,Ahmedabad,4.23,7
1540,Vendor_1540,Chennai,3.98,4
1541,Vendor_1541,Pune,3.75,15
1542,Vendor_1542,Surat,4.3,13
1543,Vendor_1543,Pune,3.82,13
1544,Vendor_1544,Chennai,4.8,9
1545,Vendor_1545,Pune,3.81,14
1546,Vendor_1546,Hyderabad,4.47,4
1547,Vendor_1547,Delhi,3.54,14
1548,Vendor_1548,Kolkata,3.56,4
1549,Vendor_1549,Mumbai,3.77,7
1550,Vendor_1550,Surat,3.61,6
1551,Vendor_1551,Bangalore,4.11,10
1552,Vendor_1552,Hyderabad,4.15,3
1553,Vendor_1553,Hyderabad,4.51,11
1554,Vendor_1554,Mumbai,4.46,12
1555,Vendor_1555,Pune,4.63,12
1556,Vendor_1556,Mumbai,4.55,4
1557,Vendor_1557,Kolkata,4.89,4
1558,Vendor_1558,Bangalore,4.68,7
1559,Vendor_1559,Nagpur,3.63,15
1560,Vendor_1560,Ahmedabad,4.07,13
1561,Vendor_1561,Mumbai,4.21,11
1562,Vendor_1562,Chennai,3.7,9
1563,Vendor_1563,Surat,3.94,13
1564,Vendor_1564,Delhi,3.95,15
1565,Vendor_1565,Kolkata,4.94,3
1566,Vendor_1566,Surat,4.81,5
1567,Vendor_1567,Pune,3.56,12
1568,Vendor_1568,Nagpur,4.09,11
1569,Vendor_1569,Pune,3.96,14
1570,Vendor_1570,Kolkata,3.82,13
1571,Vendor_1571,Surat,3.71,5
1572,Vendor_1572,Chennai,4.43,7
1573,Vendor_1573,Chennai,3.67,13
1574,Vendor_1574,Nagpur,4.78,15
1575,Vendor_1575,Surat,4.19,11
1576,Vendor_1576,Pune,3.94,4
1577,Vendor_1577,Bangalore,3.65,14
1578,Vendor_1578,Nagpur,4.23,8
1579,Vendor_1579,Kolkata,3.69,13
1580,Vendor_1580,Chennai,3.65,12
1581,Vendor_1581,Pune,4.85,8
1582,Vendor_1582,Ahmedabad,4.18,12
1583,Vendor_1583,Bangalore,4.54,5
1584,Vendor_1584,Nagpur,4.35,15
1585,Vendor_1585,Kolkata,4.94,5
1586,Vendor_1586,Mumbai,3.97,15
1587,Vendor_1587,Chennai,4.57,13
1588,Vendor_1588,Hyderabad,3.92,8
1589,Vendor_1589,Delhi,4.52,8
1590,Vendor_1590,Ahmedabad,4.19,8
1591,Vendor_1591,Bangalore,4.23,4
1592,Vendor_1592,Delhi,4.47,4
1593,Vendor_1593,Bangalore,4.79,5
1594,Vendor_1594,Surat,3.79,14
1595,Vendor_1595,Pune,4.59,3
1596,Vendor_1596,Surat,4.45,12
1597,Vendor_1597,Nagpur,4.11,12
1598,Vendor_1598,Chennai,4.86,11
1599,Vendor_1599,Bangalore,4.32,11
1600,Vendor_1600,Ahmedabad,4.48,5
1601,Vendor_1601,Kolkata,4.09,15
1602,Vendor_1602,Nagpur,4.6,7
1603,Vendor_1603,Delhi,4.2,11
1604,Vendor_1604,Pune,4.1,11
1605,Vendor_1605,Mumbai,4.49,15
1606,Vendor_1606,Nagpur,4.53,15
1607,Vendor_1607,Surat,3.71,5
1608,Vendor_1608,Delhi,4.35,12
1609,Vendor_1609,Delhi,4.6,10
1610,Vendor_1610,Kolkata,3.56,15
1611,Vendor_1611,Ahmedabad,3.85,7
1612,Vendor_1612,Kolkata,3.85,13
1613,Vendor_1613,Chennai,4.28,15
1614,Vendor_1614,Kolkata,4.08,10
1615,Vendor_1615,Mumbai,3.56,13
1616,Vendor_1616,Kolkata,3.65,11
1617,Vendor_1617,Bangalore,4.75,7
1618,Vendor_1618,Nagpur,4.32,5
1619,Vendor_1619,Hyderabad,4.48,8
1620,Vendor_1620,Nagpur,4.48,4
1621,Vendor_1621,Surat,3.88,6
1622,Vendor_1622,Surat,4.11,8
1623,Vendor_1623,Ahmedabad,4.69,12
1624,Vendor_1624,Mumbai,4.25,5
1625,Vendor_1625,Ahmedabad,3.75,4
1626,Vendor_1626,Surat,4.47,6
1627,Vendor_1627,Delhi,3.78,8
1628,Vendor_1628,Nagpur,4.58,4
1629,Vendor_1629,Chennai,4.12,8
1630,Vendor_1630,Pune,4.22,10
1631,Vendor_1631,Ahmedabad,3.82,5
1632,Vendor_1632,Hyderabad,3.53,3
1633,Vendor_1633,Delhi,4.36,5
1634,Vendor_1634,Delhi,4.44,3
1635,Vendor_1635,Nagpur,3.72,5
1636,Vendor_1636,Bangalore,4.88,11
1637,Vendor_1637,Hyderabad,4.4,12
1638,Vendor_1638,Mumbai,4.82,14
1639,Vendor_1639,Bangalore,4.92,6
1640,Vendor_1640,Ahmedabad,4.41,10
1641,Vendor_1641,Ahmedabad,3.76,9
1642,Vendor_1642,Nagpur,3.71,12
1643,Vendor_1643,Delhi,4.43,11
1644,Vendor_1644,Bangalore,3.75,13
1645,Vendor_1645,Kolkata,4.88,12
1646,Vendor_1646,Nagpur,3.6,9
1647,Vendor_1647,Hyderabad,3.7,3
1648,Vendor_1648,Chennai,4.28,11
1649,Vendor_1649,Hyderabad,4.74,12
1650,Vendor_1650,Pune,3.77,12
1651,Vendor_1651,Nagpur,3.56,15
1652,Vendor_1652,Surat,4.25,4
1653,Vendor_1653,Pune,4.22,5
1654,Vendor_1654,Nagpur,4.31,3
1655,Vendor_1655,Hyderabad,4.28,8
1656,Vendor_1656,Mumbai,4.55,9
1657,Vendor_1657,Chennai,4.91,10
1658,Vendor_1658,Hyderabad,4.03,15
1659,Vendor_1659,Nagpur,3.65,5
1660,Vendor_1660,Bangalore,4.22,6
1661,Vendor_1661,Pune,3.92,11
1662,Vendor_1662,Hyderabad,3.89,3
1663,Vendor_1663,Mumbai,4.37,4
1664,Vendor_1664,Surat,3.51,13
1665,Vendor_1665,Chennai,4.53,8
1666,Vendor_1666,Hyderabad,4.04,5
1667,Vendor_1667,Hyderabad,4.48,7
1668,Vendor_1668,Bangalore,4.78,9
1669,Vendor_1669,Nagpur,4.05,7
1670,Vendor_1670,Hyderabad,4.63,9
1671,Vendor_1671,Surat,4.68,10
1672,Vendor_1672,Delhi,4.06,11
1673,Vendor_1673,Ahmedabad,3.88,7
1674,Vendor_1674,Nagpur,4.02,14
1675,Vendor_1675,Hyderabad,4.6,13
1676,Vendor_1676,Pune,4.62,10
1677,Vendor_1677,Delhi,3.65,11
1678,Vendor_1678,Hyderabad,4.68,15
1679,Vendor_1679,Surat,4.42,13
1680,Vendor_1680,Mumbai,3.74,13
1681,Vendor_1681,Mumbai,4.71,5
1682,Vendor_1682,Ahmedabad,4.89,9
1683,Vendor_1683,Pune,3.6,6
1684,Vendor_1684,Kolkata,3.62,3
1685,Vendor_1685,Hyderabad,4.9,9
1686,Vendor_1686,Nagpur,4.48,7
1687,Vendor_1687,Nagpur,3.59,15
1688,Vendor_1688,Delhi,4.46,10
1689,Vendor_1689,Mumbai,3.8,13
1690,Vendor_1690,Surat,3.93,3
1691,Vendor_1691,Nagpur,4.27,14
1692,Vendor_1692,Chennai,4.42,13
1693,Vendor_1693,Mumbai,4.04,13
1694,Vendor_1694,Mumbai,4.96,4
1695,Vendor_1695,Bangalore,4.67,8
1696,Vendor_1696,Hyderabad,4.11,6
1697,Vendor_1697,Surat,3.52,14
1698,Vendor_1698,Pune,4.88,11
1699,Vendor_1699,Bangalore,4.59,11
1700,Vendor_1700,Nagpur,4.02,7
1701,Vendor_1701,Chennai,4.41,6
1702,Vendor_1702,Ahmedabad,4.89,12
1703,Vendor_1703,Mumbai,3.89,9
1704,Vendor_1704,Surat,3.66,4
1705,Vendor_1705,Surat,3.94,4
1706,Vendor_1706,Surat,4.94,11
1707,Vendor_1707,Nagpur,3.88,10
1708,Vendor_1708,Hyderabad,4.34,15
1709,Vendor_1709,Chennai,4.64,15
1710,Vendor_1710,Ahmedabad,4.52,12
1711,Vendor_1711,Mumbai,4.22,7
1712,Vendor_1712,Pune,4.07,15
1713,Vendor_1713,Chennai,4.52,6
1714,Vendor_1714,Kolkata,4.12,8
1715,Vendor_1715,Surat,4.3,14
1716,Vendor_1716,Bangalore,3.87,4
1717,Vendor_1717,Hyderabad,4.51,8
1718,Vendor_1718,Pune,4.33,5
1719,Vendor_1719,Ahmedabad,3.97,6
1720,Vendor_1720,Nagpur,3.9,14
1721,Vendor_1721,Chennai,4.25,6
1722,Vendor_1722,Chennai,4.6,7
1723,Vendor_1723,Chennai,3.84,6
1724,Vendor_1724,Nagpur,4.03,15
1725,Vendor_1725,Pune,3.68,4
1726,Vendor_1726,Ahmedabad,4.42,15
1727,Vendor_1727,Surat,4.94,10
1728,Vendor_1728,Kolkata,4.43,10
1729,Vendor_1729,Nagpur,4.8,10
1730,Vendor_1730,Delhi,4.98,11
1731,Vendor_1731,Bangalore,4.1,15
1732,Vendor_1732,Nagpur,3.69,11
1733,Vendor_1733,Hyderabad,4.22,11
1734,Vendor_1734,Mumbai,4.25,9
1735,Vendor_1735,Delhi,4.19,4
1736,Vendor_1736,Surat,4.19,14
1737,Vendor_1737,Mumbai,3.52,6
1738,Vendor_1738,Hyderabad,4.37,8
1739,Vendor_1739,Kolkata,4.42,7
1740,Vendor_1740,Delhi,4.32,6
1741,Vendor_1741,Bangalore,4.21,12
1742,Vendor_1742,Kolkata,4.05,10
1743,Vendor_1743,Hyderabad,3.82,14
1744,Vendor_1744,Kolkata,4.05,9
1745,Vendor_1745,Bangalore,4.18,12
1746,Vendor_1746,Delhi,4.97,13
1747,Vendor_1747,Chennai,4.72,14
1748,Vendor_1748,Bangalore,4.71,11
1749,Vendor_1749,Hyderabad,4.78,6
1750,Vendor_1750,Delhi,4.7,14
1751,Vendor_1751,Delhi,4.21,3
1752,Vendor_1752,Delhi,4.13,5
1753,Vendor_1753,Surat,4.3,8
1754,Vendor_1754,Ahmedabad,3.95,11
1755,Vendor_1755,Nagpur,3.57,4
1756,Vendor_1756,Delhi,3.59,7
1757,Vendor_1757,Ahmedabad,4.76,4
1758,Vendor_1758,Ahmedabad,4.62,7
1759,Vendor_1759,Kolkata,4.04,11
1760,Vendor_1760,Bangalore,4.02,9
1761,Vendor_1761,Pune,4.03,13
1762,Vendor_1762,Nagpur,3.8,12
1763,Vendor_1763,Surat,3.76,15
1764,Vendor_1764,Bangalore,4.03,13
1765,Vendor_1765,Surat,4.23,14
1766,Vendor_1766,Ahmedabad,4.83,9
1767,Vendor_1767,Nagpur,3.93,13
1768,Vendor_1768,Delhi,4.8,13
1769,Vendor_1769,Kolkata,4.13,12
1770,Vendor_1770,Nagpur,4.11,4
1771,Vendor_1771,Pune,3.74,6
1772,Vendor_1772,Kolkata,3.98,7
1773,Vendor_1773,Bangalore,4.41,9
1774,Vendor_1774,Bangalore,4.83,15
1775,Vendor_1775,Kolkata,4.62,11
1776,Vendor_1776,Ahmedabad,4.12,5
1777,Vendor_1777,Mumbai,3.69,6
1778,Vendor_1778,Bangalore,4.91,14
1779,Vendor_1779,Pune,3.82,9
1780,Vendor_1780,Pune,3.64,10
1781,Vendor_1781,Surat,3.58,15
1782,Vendor_1782,Hyderabad,4.29,4
1783,Vendor_1783,Pune,3.89,5
1784,Vendor_1784,Pune,4.48,9
1785,Vendor_1785,Bangalore,3.84,14
1786,Vendor_1786,Bangalore,4.16,5
1787,Vendor_1787,Delhi,4.29,5
1788,Vendor_1788,Mumbai,3.55,8
1789,Vendor_1789,Kolkata,4.8,10
1790,Vendor_1790,Surat,4.9,11
1791,Vendor_1791,Ahmedabad,3.7,14
1792,Vendor_1792,Surat,3.77,12
1793,Vendor_1793,Ahmedabad,4.45,13
1794,Vendor_1794,Nagpur,4.15,13
1795,Vendor_1795,Surat,3.96,8
1796,Vendor_1796,Ahmedabad,4.31,15
1797,Vendor_1797,Pune,4.16,8
1798,Vendor_1798,Hyderabad,3.89,7
1799,Vendor_1799,Mumbai,3.5,15
1800,Vendor_1800,Delhi,4.02,10
1801,Vendor_1801,Surat,3.51,10
1802,Vendor_1802,Ahmedabad,3.95,15
1803,Vendor_1803,Hyderabad,4.7,12
1804,Vendor_1804,Chennai,4.7,11
1805,Vendor_1805,Kolkata,3.78,11
1806,Vendor_1806,Hyderabad,4.09,5
1807,Vendor_1807,Hyderabad,4.74,6
1808,Vendor_1808,Bangalore,3.62,13
1809,Vendor_1809,Chennai,4.27,15
1810,Vendor_1810,Nagpur,4.71,13
1811,Vendor_1811,Bangalore,3.93,14
1812,Vendor_1812,Surat,4.71,9
1813,Vendor_1813,Chennai,4.78,5
1814,Vendor_1814,Delhi,3.93,13
1815,Vendor_1815,Ahmedabad,4.43,7
1816,Vendor_1816,Nagpur,4.24,8
1817,Vendor_1817,Mumbai,3.73,11
1818,Vendor_1818,Mumbai,3.78,4
1819,Vendor_1819,Bangalore,3.9,14
1820,Vendor_1820,Ahmedabad,4.59,6
1821,Vendor_1821,Pune,3.73,10
1822,Vendor_1822,Chennai,4.01,7
1823,Vendor_1823,Ahmedabad,5.0,10
1824,Vendor_1824,Mumbai,4.0,15
1825,Vendor_1825,Delhi,3.58,15
1826,Vendor_1826,Hyderabad,3.61,10
1827,Vendor_1827,Delhi,3.79,7
1828,Vendor_1828,Hyderabad,4.74,4
1829,Vendor_1829,Chennai,4.08,10
1830,Vendor_1830,Chennai,4.61,3
1831,Vendor_1831,Chennai,4.19,15
1832,Vendor_1832,Pune,4.28,6
1833,Vendor_1833,Ahmedabad,4.08,7
1834,Vendor_1834,Kolkata,3.74,14
1835,Vendor_1835,Mumbai,4.62,11
1836,Vendor_1836,Surat,3.68,10
1837,Vendor_1837,Bangalore,3.8,3
1838,Vendor_1838,Chennai,4.96,6
1839,Vendor_1839,Hyderabad,3.99,5
1840,Vendor_1840,Bangalore,4.38,9
1841,Vendor_1841,Chennai,3.51,3
1842,Vendor_1842,Nagpur,4.68,10
1843,Vendor_1843,Nagpur,3.73,15
1844,Vendor_1844,Pune,3.87,10
1845,Vendor_1845,Pune,4.53,8
1846,Vendor_1846,Mumbai,3.59,13
1847,Vendor_1847,Delhi,4.55,15
1848,Vendor_1848,Pune,3.69,6
1849,Vendor_1849,Kolkata,4.97,15
1850,Vendor_1850,Kolkata,4.71,10
1851,Vendor_1851,Chennai,3.53,9
1852,Vendor_1852,Kolkata,4.59,7
1853,Vendor_1853,Mumbai,4.23,10
1854,Vendor_1854,Surat,3.94,14
1855,Vendor_1855,Ahmedabad,3.78,5
1856,Vendor_1856,Surat,4.02,14
1857,Vendor_1857,Ahmedabad,3.91,12
1858,Vendor_1858,Surat,3.74,11
1859,Vendor_1859,Delhi,4.17,7
1860,Vendor_1860,Surat,4.05,3
1861,Vendor_1861,Surat,4.07,5
1862,Vendor_1862,Mumbai,4.43,8
1863,Vendor_1863,Nagpur,3.86,14
1864,Vendor_1864,Pune,4.49,11
1865,Vendor_1865,Hyderabad,3.78,13
1866,Vendor_1866,Ahmedabad,4.65,5
1867,Vendor_1867,Nagpur,3.92,9
1868,Vendor_1868,Kolkata,3.67,11
1869,Vendor_1869,Pune,3.57,5
1870,Vendor_1870,Delhi,4.81,6
1871,Vendor_1871,Pune,4.23,4
1872,Vendor_1872,Mumbai,4.36,9
1873,Vendor_1873,Ahmedabad,4.29,14
1874,Vendor_1874,Nagpur,3.88,8
1875,Vendor_1875,Chennai,4.41,4
1876,Vendor_1876,Mumbai,4.9,6
1877,Vendor_1877,Ahmedabad,4.89,4
1878,Vendor_1878,Ahmedabad,4.7,3
1879,Vendor_1879,Kolkata,4.34,9
1880,Vendor_1880,Kolkata,4.69,3
1881,Vendor_1881,Nagpur,3.9,3
1882,Vendor_1882,Pune,4.75,4
1883,Vendor_1883,Chennai,4.94,4
1884,Vendor_1884,Pune,4.59,11
1885,Vendor_1885,Hyderabad,3.78,11
1886,Vendor_1886,Chennai,4.36,5
1887,Vendor_1887,Surat,4.62,9
1888,Vendor_1888,Pune,4.65,12
1889,Vendor_1889,Kolkata,4.51,14
1890,Vendor_1890,Hyderabad,4.82,5
1891,Vendor_1891,Delhi,4.32,11
1892,Vendor_1892,Kolkata,4.49,11
1893,Vendor_1893,Nagpur,4.16,8
1894,Vendor_1894,Kolkata,4.33,8
1895,Vendor_1895,Kolkata,4.12,13
1896,Vendor_1896,Hyderabad,4.74,8
1897,Vendor_1897,Nagpur,3.86,11
1898,Vendor_1898,Chennai,4.06,11
1899,Vendor_1899,Bangalore,4.04,10
1900,Vendor_1900,Ahmedabad,4.94,3
1901,Vendor_1901,Mumbai,4.97,12
1902,Vendor_1902,Mumbai,4.28,7
1903,Vendor_1903,Mumbai,3.95,6
1904,Vendor_1904,Chennai,4.78,3
1905,Vendor_1905,Bangalore,4.88,11
1906,Vendor_1906,Surat,4.36,12
1907,Vendor_1907,Delhi,3.64,10
1908,Vendor_1908,Kolkata,3.73,7
1909,Vendor_1909,Kolkata,4.83,6
1910,Vendor_1910,Chennai,3.88,7
1911,Vendor_1911,Pune,4.36,12
1912,Vendor_1912,Chennai,4.6,14
1913,Vendor_1913,Kolkata,4.69,5
1914,Vendor_1914,Ahmedabad,4.74,14
1915,Vendor_1915,Nagpur,4.73,4
1916,Vendor_1916,Nagpur,4.46,3
1917,Vendor_1917,Nagpur,4.07,15
1918,Vendor_1918,Mumbai,4.88,8
1919,Vendor_1919,Kolkata,4.82,9
1920,Vendor_1920,Hyderabad,4.9,4
1921,Vendor_1921,Chennai,4.62,12
1922,Vendor_1922,Mumbai,4.45,13
1923,Vendor_1923,Hyderabad,3.58,11
1924,Vendor_1924,Mumbai,3.98,12
1925,Vendor_1925,Delhi,3.99,14
1926,Vendor_1926,Chennai,3.73,13
1927,Vendor_1927,Hyderabad,4.96,15
1928,Vendor_1928,Nagpur,4.36,4
1929,Vendor_1929,Chennai,4.15,15
1930,Vendor_1930,Hyderabad,3.72,8
1931,Vendor_1931,Pune,4.21,14
1932,Vendor_1932,Mumbai,4.32,7
1933,Vendor_1933,Pune,4.1,9
